amenity,name,latitude,longitude,addr:street
pharmacy,General Sanjinés,-16.4954845,-68.1360618,Calle Genaro Sanjinés
pharmacy,Mifarma,-16.5017129,-68.1360005,Calle Almirante Grau
pharmacy,Felicidad,-16.5054614,-68.1365712,Plaza Israel
pharmacy,Guziba Farmacia,-17.7344089,-63.1449495,
pharmacy,Farmacias Bolivia,-16.510564,-68.1275608,Avenida Sánchez Lima
pharmacy,FarmaCorp,-16.5114406,-68.1266567,Calle Pedro Salazar
pharmacy,Fray Vicente Bernedo,-16.508376,-68.1285114,Avenida 20 de Octubre
pharmacy,Angel Samuel,-16.5025396,-68.1332575,Calle Otero de la vega
pharmacy,Farmacias,-16.5027248,-68.1343166,Calle Cañada Strongest
pharmacy,Oriente,-16.502169,-68.134852,Calle Cañada Strongest
pharmacy,,-16.5031731,-68.1355839,Calle Nicolas Acosta
pharmacy,Jorial,-16.5059146,-68.1365792,Plaza Israel
pharmacy,Mi Farma,-16.5105072,-68.1258188,Calle Pedro Salazar
pharmacy,Farmacias Bolivia - Plaza Avaroa,-16.5103436,-68.1261462,Avenida 20 de Octubre
pharmacy,Farmacias Bolivia,-16.5086628,-68.1278444,Avenida 20 de Octubre
pharmacy,Señor de Huanca,-16.5063781,-68.1303431,
pharmacy,Farmacia Beni II,-16.5072484,-68.1292499,Calle Aspiazu
pharmacy,Super Farmacia,-16.5125056,-68.1292789,Avenida Ecuador
pharmacy,Farmacias Bolivia,-16.5093473,-68.129564,Calle Fernando Guachalla
pharmacy,Farmacia Cemdi,-16.5106928,-68.1250517,Avenida 6 de Agosto
pharmacy,Farmacias Bolivia,-16.5120247,-68.1236409,Avenida 6 de Agosto
pharmacy,Farmacia Villa María,-16.5016194,-68.1216758,Calle Diaz Romero
pharmacy,Farmacia San Salvador,-16.4947568,-68.1230321,Calle San Salvador
pharmacy,Farmacia Bolivia,-16.5012515,-68.1188772,Avenida Argentina
pharmacy,Farmacia Florida,-16.4988492,-68.1241698,
pharmacy,Gloria,-16.4967298,-68.1241399,Calle Plaza Uyuni
pharmacy,Farmacia Uriel,-16.4958981,-68.1211006,Avenida German Busch
pharmacy,,-16.4972288,-68.1195465,
pharmacy,All Pharmacy,-16.5056734,-68.1184895,Calle Claudio Sanjinez
pharmacy,Gedulah,-16.4942294,-68.1151043,Avenida Esteban Arze
pharmacy,Bolivia,-16.495929,-68.1166156,Avenida 31 de Octubre
pharmacy,Farmacia Jireh,-16.4922086,-68.1216493,Avenida German Busch
pharmacy,Farmacia Mis Angeles,-16.4990562,-68.1213188,Avenida German Busch
pharmacy,Gloria,-16.5018425,-68.1211373,Avenida German Busch
pharmacy,Super Farmacia El Sol,-16.5042487,-68.1214549,Avenida Bautista Saavedra
pharmacy,Farmacias Bolivia,-16.504792,-68.1211005,Calle Victor Eduardo
pharmacy,Farmacia Eliezer,-16.5043453,-68.1204403,Avenida Argentina
pharmacy,Farmacia Rafael,-16.505915,-68.1191062,Calle Claudio Sanjinez
pharmacy,Farmacia Jacinta,-16.5000211,-68.1131789,Avenida 31 de Octubre
pharmacy,Rossana,-16.5079226,-68.1108722,
pharmacy,Farmacia,-17.7244724,-63.1570848,
pharmacy,Farmacorp - Obrajes,-16.5255037,-68.1096462,Avenida Hernando Siles
pharmacy,Farmacia Cmaio,-16.5267364,-68.1074403,Avenida Hernando Siles
pharmacy,Farmacia Santa Isabel,-17.7847872,-63.180227,Calle Chuquisaca
pharmacy,Hipermaxi,-16.5284058,-68.103304,Avenida 14 de Septiembre
pharmacy,Farmacia Vital,-16.5209943,-68.0865414,Avenida Sanchez
pharmacy,Mifarma,-16.5302806,-68.0872787,Calle 1
pharmacy,,-16.5402791,-68.0871871,Avenida Ballivian
pharmacy,Farmacia Plenitud,-17.7794933,-63.1806975,Calle Caballero
pharmacy,,-16.475215,-68.118154,
pharmacy,,-16.5008858,-68.1322618,
pharmacy,Farmacia Lucy,-16.5042599,-68.144057,Avenida Buenos Aires
pharmacy,Farmacia Dios Te Sana,-16.5032394,-68.1445741,
pharmacy,,-16.5029283,-68.1447496,
pharmacy,Farmacia Buenn Esperanza,-16.5028315,-68.1448108,
pharmacy,Farmacia Santa Bárbara,-17.784679,-63.1791311,Calle Ballivián
pharmacy,Farmacia Jesús Salvador,-16.5155109,-68.113296,Avenida del Maestro
pharmacy,Farmacorp,-16.5131694,-68.120621,Avenida Arce
pharmacy,Catedral,-16.5391774,-68.0790919,Avenida Ballivián
pharmacy,Farmacia Cáliz De Vida,-16.5007413,-68.1452769,
pharmacy,Farmacia Metropolitanas,-16.4995323,-68.1446015,
pharmacy,Farmacia La Pirdad,-16.4993297,-68.1444896,
pharmacy,Farmacia Lavoisier,-17.7825273,-63.1793234,Calle Bolívar
pharmacy,,-16.5005899,-68.1528857,
pharmacy,FarmaUnidas,-17.7828119,-63.1692475,
pharmacy,Farmacia Peta,-17.7797752,-63.1800894,Calle Murillo
pharmacy,Vital Farma,-16.5020251,-68.1528357,
pharmacy,Farmacias Bolivia,-16.5297382,-68.1020174,Avenida Hernando Siles
pharmacy,Farmacia,-17.7817907,-63.1578316,
pharmacy,Farmacia Alto Obrajes,-16.5207573,-68.1093852,Avenida del Maestro
pharmacy,,-16.5235814,-68.1059594,Avenida del Maestro
pharmacy,Farmacias Bolivia,-16.5299904,-68.1007738,Calle 17
pharmacy,,-16.5201913,-68.1061089,Avenida Raul Gamarra
pharmacy,,-16.5192602,-68.1563433,
pharmacy,Farmacia Altafarm,-17.7827584,-63.1711053,
pharmacy,,-16.5312276,-68.1661065,
pharmacy,Farmacia,-16.529819,-68.0948789,Avenida Jorge Carrazco
pharmacy,Farmacia,-17.7816612,-63.1605674,
pharmacy,Farmacorp,-17.777393,-63.1421141,
pharmacy,,-16.5359891,-68.1890002,
pharmacy,,-16.5354829,-68.189685,
pharmacy,Farmàcia,-16.5351735,-68.1901117,
pharmacy,Farmacorp,-17.778185,-63.1653808,
pharmacy,Farmacia,-17.7460298,-63.1570978,
pharmacy,Farmacias Hipermaxi,-17.7796069,-63.1724903,
pharmacy,Farmacia Domingo Savio,-16.5204295,-68.1574177,
pharmacy,Farmacia Jared I,-16.5295215,-68.1613344,
pharmacy,,-16.5415091,-68.1689299,
pharmacy,Farmacia DJ,-16.5454869,-68.1745403,
pharmacy,Farmacia Kapri,-16.5456545,-68.1747913,
pharmacy,Farmacia Turqueza,-16.5405803,-68.1820493,
pharmacy,Farmacias Ahumada,-16.5294689,-68.1856211,
pharmacy,Mi Farmacia,-17.7908656,-63.1652213,Avenida Santa Cruz
pharmacy,Pharma j4-Med,-16.5287346,-68.0880608,Avenida Alfredo Ovando Candia
pharmacy,Plus Farma,-16.5298076,-68.1959151,
pharmacy,Farmacia Vadalis,-16.5260959,-68.1998268,
pharmacy,Farmacia el Cristo,-16.5408506,-68.0790796,Avenida Montenegro
pharmacy,Farmacia Jumataki,-16.5243815,-68.1809862,
pharmacy,,-16.5335107,-68.1907515,
pharmacy,Farmacias Chávez,-17.7892637,-63.1873227,
pharmacy,Farmacia Iberica,-17.7876687,-63.1806045,
pharmacy,MiaFarma,-17.7867349,-63.1769938,
pharmacy,Cosalud,-17.7864321,-63.1729213,Calle Oruro
pharmacy,Farmacia Miribe,-16.5299091,-68.0734191,José Manuel Chinchilla
pharmacy,,-16.5302443,-68.1949854,
pharmacy,Farmacia Luz De Cristo,-16.5266089,-68.1988243,
pharmacy,Farmacia Caranavi,-16.5247166,-68.2008367,
pharmacy,Farmacia B&V,-16.5227601,-68.2060151,
pharmacy,Hipermaxi Farmacias,-16.5190054,-68.0624143,
pharmacy,Sana Sana,-16.5268783,-68.2193819,
pharmacy,,-16.5281092,-68.2293053,
pharmacy,Farmacia Rousse Van,-16.5283106,-68.2297052,
pharmacy,FarmaUnidas,-17.7606497,-63.1671243,Avenida Alemania
pharmacy,Pharma Rocio,-16.5284603,-68.2292449,
pharmacy,26 de Febrero,-17.7940015,-63.1857292,
pharmacy,Farmacias Catedral,-16.5223899,-68.0650171,Avenida Strongest
pharmacy,,-16.5331079,-68.2248544,
pharmacy,Mi Farma,-16.5312557,-68.0726496,Calle 16
pharmacy,Farmacias Gloria,-16.5345275,-68.0721343,Avenida Alexander
pharmacy,Farmacias Hipermaxi,-17.7921347,-63.1806392,
pharmacy,Farmacia,-16.5379363,-68.0755392,Avenida General Inofuentes
pharmacy,,-16.5191832,-68.1868444,
pharmacy,,-16.5183522,-68.1851256,
pharmacy,Farmacorp,-16.5353646,-68.0753347,Avenida Manuel Víctor García Lanza
pharmacy,Farmacia,-17.7859468,-63.1814175,Calle Suárez de Figueroa
pharmacy,San Elias,-17.7818702,-63.1817663,
pharmacy,Farmacias Catedral,-16.5319052,-68.0734721,Avenida Manuel Víctor García Lanza
pharmacy,Farmacias Araiz,-16.5335756,-68.215637,
pharmacy,Farmacias,-17.7938678,-63.204555,Tercer Anillo Interno
pharmacy,Farmacia Pan Americana,-17.7790946,-63.1850465,Calle Cuéllar
pharmacy,Farmacias Pasteur,-17.7788726,-63.1850764,
pharmacy,Maxi Farma,-17.7800313,-63.1850748,Seoane
pharmacy,Farmacia Cosmos,-16.5270905,-68.2036068,
pharmacy,Farmacias Bolivia,-17.7838697,-63.1842937,
pharmacy,Farmacia Jazer,-16.525575,-68.2010218,
pharmacy,,-16.5230592,-68.1948114,
pharmacy,Farmacia,-17.780182,-63.1861178,Seoane
pharmacy,Farmacia Alin,-16.5163148,-68.1666018,Avenida Satélite
pharmacy,Cañoto,-17.7793286,-63.1853576,
pharmacy,Farmacias Chavez,-16.5407644,-68.0802471,Avenida Montenegro
pharmacy,,-16.5262409,-68.1267719,Avenida Mario Mercado
pharmacy,Gloria,-16.5404656,-68.0894112,Avenida Ballivián
pharmacy,Farmacia Famal,-16.4888297,-68.1673428,Final Kollasuyo
pharmacy,,-16.4933782,-68.1422424,Avenida Manco Cápac
pharmacy,Cobija,-16.486842,-68.1577952,Avenida Naciones Unidas
pharmacy,Farmacia Hipermaxi,-17.7504854,-63.1685188,Cuarto Anillo
pharmacy,Farmacia Santo Rosario,-17.8004603,-63.1831251,Avenida El Trompillo
pharmacy,Farmacia San Antonio,-16.5141228,-68.160993,
pharmacy,Farmacia Emanuel Bombori,-16.5138393,-68.1607021,
pharmacy,Farmacia Atos,-16.4952418,-68.1586008,Avenida Entre Rios
pharmacy,J'uliana,-16.4911924,-68.1648905,Final Kollasuyo
pharmacy,Señor de Coste,-16.4971016,-68.1558139,Avenida Entre Rios
pharmacy,,-16.4959092,-68.1462848,Calle Garita de Lima
pharmacy,Farmacia Inca,-16.5182311,-68.1619186,Avenida Ciudad Satélite
pharmacy,Farmacia Esperanza de Sanación,-16.5189061,-68.1609342,Avenida Ciudad Satélite
pharmacy,Farmacia Jassiel,-16.5192602,-68.160404,Avenida Satélite
pharmacy,Farmacia Noemi,-16.4960087,-68.1490286,Avenida Mariano Bautista
pharmacy,,-17.8034867,-63.1993701,Tercer Anillo Interno
pharmacy,Helen Candy,-16.4948876,-68.1525453,Avenida Kollasuyo
pharmacy,,-17.8036981,-63.1902263,
pharmacy,FarmaUnidas,-17.7652666,-63.1605482,
pharmacy,Farmacia Sanz,-17.7659294,-63.1598356,Tercer Anillo Interno
pharmacy,Farmacia San Agustin,-17.8099983,-63.1901329,Avenida Prefecto Rivas
pharmacy,Centro Medico Santa Cecilia,-17.7948685,-63.2037836,Avenida Roque Aguilera
pharmacy,Farmacia Mercurio,-16.515455,-68.1558415,
pharmacy,,-16.5141067,-68.1566312,
pharmacy,,-17.8027472,-63.1916905,
pharmacy,Farmacia Dany,-16.5134708,-68.1570001,
pharmacy,Farmacia Hedi Farma,-16.5220714,-68.1560828,
pharmacy,Farmacia Flores,-17.8103426,-63.1903339,
pharmacy,Farmacia Castells,-16.5228687,-68.1539826,
pharmacy,Farmacia Libertad,-16.4978046,-68.1499006,Avenida Entre Rios
pharmacy,Santa Lucia,-16.4949647,-68.1520347,Calle José María Asin
pharmacy,Super Farmacia,-16.4947927,-68.1521521,Calle José María Asin
pharmacy,Farmacia Ganesh,-16.4944526,-68.1529429,Avenida Kollasuyo
pharmacy,,-16.4941073,-68.1532875,Calle Bustillos
pharmacy,Luz Marietta,-16.5231612,-68.153252,Avenida Satélite
pharmacy,Telefarma,-16.5177164,-68.1505915,
pharmacy,13 de Junio,-17.7906501,-63.2101729,
pharmacy,Farmacia Arnez,-17.7956941,-63.207814,
pharmacy,,-17.7959362,-63.2088418,
pharmacy,Farmacias Chávez,-17.774507,-63.2026729,Tercer Anillo Interno
pharmacy,Farmacia Bladerrama,-17.7715515,-63.1251643,
pharmacy,Farmacia Tauro,-17.7959669,-63.2105305,
pharmacy,,-16.5159899,-68.154503,
pharmacy,,-17.7822732,-63.2040793,
pharmacy,Farmacia Auxiliador,-17.7683714,-63.1163257,
pharmacy,Anita,-16.5108253,-68.158557,
pharmacy,Farmacia Milan,-17.7712171,-63.1254252,RN4: Santa Cruz-Cotoca
pharmacy,Farmacia Miraflores,-17.7710955,-63.1251318,RN4: Santa Cruz-Cotoca
pharmacy,,-17.7706432,-63.1239625,
pharmacy,Farmacia,-17.7688088,-63.1193971,
pharmacy,Farmacia Camiri,-17.7679259,-63.1165385,
pharmacy,Farmacias Jaris,-16.5087411,-68.1597848,
pharmacy,Farmacias Virgen Del Carmen,-16.5085077,-68.1598993,
pharmacy,Farmacias Ahumada,-16.5081101,-68.1601461,
pharmacy,Farmacias Chávez,-17.7980074,-63.2163861,
pharmacy,Farmacias,-16.5073636,-68.1606061,
pharmacy,Farmacia Rena Sol,-17.7583274,-63.1163284,
pharmacy,Farmacorp,-17.7993946,-63.2207935,
pharmacy,,-16.5099249,-68.1584899,
pharmacy,,-16.5122784,-68.1574667,
pharmacy,Farmacia Adrian,-16.5114612,-68.1579303,
pharmacy,Farmacia Chavez,-16.5093332,-68.1587629,
pharmacy,Farmacia Farida,-16.5102695,-68.1593275,
pharmacy,Adriana,-16.5090358,-68.1593643,
pharmacy,,-17.8146995,-63.2223534,
pharmacy,Farmacia Amistad,-16.4916085,-68.1514968,Avenida República
pharmacy,Farmacia Kevin,-17.7771431,-63.2037136,Tercer Anillo Interno
pharmacy,Farmacia Moises,-16.4928976,-68.1436312,Avenida Perú
pharmacy,Farmacia,-17.7686108,-63.1537389,
pharmacy,Farmacia Katerine,-17.766674,-63.1511888,
pharmacy,Farmacia Ceci,-16.4962196,-68.1442756,Avenida Buenos Aires
pharmacy,Francisco de Asia,-16.4984528,-68.1443092,Avenida Buenos Aires
pharmacy,,-16.4993628,-68.1750178,
pharmacy,Farmacia Union,-16.4978753,-68.1745728,
pharmacy,,-16.4971634,-68.1743631,
pharmacy,Farmacia Benjamin,-17.8156298,-63.2241244,
pharmacy,Blanco Negro,-17.7679827,-63.1560774,
pharmacy,Farmacia Llanten,-17.7664057,-63.1574977,
pharmacy,,-16.4916292,-68.1524684,Avenida República
pharmacy,Farmacias Ahumada,-16.4913452,-68.1870533,
pharmacy,,-16.4878452,-68.1487746,Avenida Quintanilla Zuazo
pharmacy,Farmacias Bolivia,-16.4937638,-68.1444084,Avenida Buenos Aires
pharmacy,Red De Farmacias,-16.4903814,-68.1927026,
pharmacy,Farmacia Plácido,-16.4975946,-68.1445948,Avenida Buenos Aires
pharmacy,Lebenfarma,-17.7805847,-63.2038534,Tercer Anillo Interno
pharmacy,,-17.7793179,-63.2036868,Tercer Anillo Interno
pharmacy,FarmaCalidad,-16.4940263,-68.1937,
pharmacy,,-16.5039835,-68.1616519,
pharmacy,Farmacia Bautista,-17.751123,-63.164223,Cuarto Anillo
pharmacy,Farmacias Chávez,-17.7972182,-63.191385,Avenida Grigotá
pharmacy,Farmacia Lefana,-17.767708,-63.1562588,
pharmacy,R Farmacia,-17.7672954,-63.1564876,
pharmacy,,-17.7788947,-63.1882346,
pharmacy,Farmacia Cristal,-17.7792607,-63.1888888,Avenida Cañoto
pharmacy,Farmacorp,-17.7784408,-63.188616,
pharmacy,Ivisha,-17.7778164,-63.1853029,Rafael Peña
pharmacy,,-16.5008332,-68.1706835,Avenida Juan Pablo II
pharmacy,Farma Lider,-17.7550234,-63.1654854,Avenida Alemania
pharmacy,Farmacia Santa Ana,-17.775257,-63.1797757,Aroma
pharmacy,Farmacia Okinawa,-17.7782764,-63.1792348,Aroma
pharmacy,Farmacia Claret,-16.5039015,-68.1440187,Avenida Buenos Aires
pharmacy,Santa Teresita,-16.5094531,-68.1434307,Avenida Buenos Aires
pharmacy,Farmacia El Carmen,-16.5051711,-68.1484467,Calle Villamil de Rada
pharmacy,Farmacia Lety,-16.5067674,-68.1427258,Avenida Buenos Aires
pharmacy,Farmacia Ariona,-16.5072552,-68.1429328,Avenida Buenos Aires
pharmacy,Farmacia Libra,-16.5104378,-68.1434194,Jaimes Freyre
pharmacy,Farmacia de Belen,-16.51074,-68.1438233,Avenida Buenos Aires
pharmacy,Farmacia Cindy,-16.5134758,-68.1441647,Avenida Buenos Aires
pharmacy,Farmacia Nahuma,-16.5227775,-68.1434254,Avenida Marcelo Quiroga Santa Cruz
pharmacy,Farmacia Laoisier,-17.7825663,-63.1782601,Calle Aroma
pharmacy,Farmacia Israel,-16.4971419,-68.1740209,
pharmacy,Farmaliada,-17.7847293,-63.1963039,
pharmacy,Farmacia Bio Formula,-17.7837714,-63.1772538,Calle Potosí
pharmacy,San Pablo Farmacias,-17.7795989,-63.1778878,Calle Quijarro
pharmacy,Farmacias Ahumada,-16.4953168,-68.1739094,
pharmacy,,-16.4965378,-68.1741854,
pharmacy,Farmacia Tropical,-17.77717,-63.1784459,Calle Quijarro
pharmacy,Farmacia San Diego,-17.7841244,-63.1958766,
pharmacy,Farmacia Jazbel,-16.4927382,-68.1828998,
pharmacy,Farmacias Bolivia,-16.5114084,-68.14097,Calle José Saravia
pharmacy,Tu Farmacia,-17.7847855,-63.1977772,
pharmacy,,-16.4936265,-68.1951123,
pharmacy,Farmacia Velia,-17.7765736,-63.1745315,Calle Barrón
pharmacy,,-16.4904725,-68.2066328,
pharmacy,,-16.4903468,-68.2072319,
pharmacy,Farmacia Miriam,-16.491581,-68.2118922,
pharmacy,,-16.5042238,-68.1351517,Calle Otero de la vega
pharmacy,Farmacia Suisse,-16.4989407,-68.2285331,
pharmacy,Super Farmacia Nataly,-16.4901928,-68.2055774,
pharmacy,,-16.4900771,-68.2060929,
pharmacy,,-16.4898998,-68.206942,
pharmacy,Super Red Farmacia,-16.4897881,-68.2076133,
pharmacy,Telchi,-17.782061,-63.1826988,Calle Libertad
pharmacy,Pedro Rene,-16.5141744,-68.1412361,Avenida Jaimes Freyre
pharmacy,Farmacia Y Consultorio Medico R&M,-16.5011393,-68.2257939,
pharmacy,Farmacia Precios Economicos,-16.5013482,-68.225466,
pharmacy,Super Farmacia,-16.5133311,-68.1419006,Avenida Jaimes Freyre
pharmacy,,-16.512278,-68.1424158,Avenida Jaimes Freyre
pharmacy,,-16.5063936,-68.2186336,
pharmacy,Farmacias Bolivia,-16.505559,-68.1299445,Avenida 6 de Agosto
pharmacy,Farmacia Nelly,-16.5153923,-68.1351117,Avenida Jaimes Freyre
pharmacy,Farmacia Dayane,-16.5144881,-68.1369345,Avenida Jaimes Freyre
pharmacy,Farmacia San Roque,-17.7885955,-63.187586,
pharmacy,La Merced,-16.5152843,-68.1393247,Avenida Jaimes Freyre
pharmacy,,-16.5145784,-68.1402678,
pharmacy,Farmacias Bolivia,-17.785629,-63.1886543,
pharmacy,Biox Pharma,-17.7842414,-63.1892639,
pharmacy,Farmacias Aries,-17.7844459,-63.1912449,
pharmacy,Farmacia Santa Isabel,-17.7435907,-63.177221,
pharmacy,,-16.549197,-68.1915145,
pharmacy,FarmaCia,-17.7424811,-63.1890954,Avenida Ovidio Barbery Justiniano
pharmacy,Farmacía Jose Maria,-17.7935274,-63.186614,Avenida Irala
pharmacy,,-17.7467697,-63.1877551,
pharmacy,Farmacia Rio de Vida,-17.7712871,-63.1852477,
pharmacy,Trebol,-16.5000168,-68.1251551,Avenida Simón Bolívar
pharmacy,Farmacia Juarez I,-16.5051563,-68.1208959,Avenida Bautista Saavedra
pharmacy,,-16.5066775,-68.1201531,Avenida Bautista Saavedra
pharmacy,Farmacia Meditodo,-16.5070795,-68.1200839,Avenida Bautista Saavedra
pharmacy,Farmacia Prosalud,-17.7667422,-63.170072,Calle Sao
pharmacy,Farmacia Provodencia,-17.7671021,-63.1701544,Avenida Alemania
pharmacy,Farmacias Hipermaxi,-17.7498869,-63.1852455,
pharmacy,Farmacia,-17.7639259,-63.1592329,
pharmacy,Farmacias Chavez,-17.7634902,-63.159411,
pharmacy,Farmavip,-17.7823175,-63.177273,Calle Bolívar
pharmacy,Farmacias Chavez,-17.7606145,-63.1982967,
pharmacy,Farmacia Moisés,-17.7672732,-63.1519587,
pharmacy,Multifarma,-17.7902459,-63.172168,
pharmacy,Farmacia Clelid,-17.7907394,-63.1726986,
pharmacy,Farmacia,-17.7578242,-63.1561231,
pharmacy,Farmacia Sanidad,-17.7575255,-63.1558842,
pharmacy,,-17.7777519,-63.2086355,Radial 21
pharmacy,Farmacia Guvi,-17.7740996,-63.2092774,Dr. Aquino Rodríguez
pharmacy,Farmacia David,-17.7846422,-63.1717119,
pharmacy,Farmacia Zeballos,-17.7597036,-63.1824427,Tercer Anillo Interno
pharmacy,Farmacia Nueva América,-17.7918657,-63.1769936,Avenida Irala
pharmacy,10 de Mayo,-17.7595795,-63.1811244,
pharmacy,Farmacia Veizaga,-17.8041326,-63.1803216,Avenida Santos Dumont
pharmacy,Farmacia Atenea,-17.7729082,-63.1510681,
pharmacy,Farmacia Berna,-17.7737102,-63.1538914,
pharmacy,Farmacia Nardy,-17.8119591,-63.1824069,Avenida Santos Dumont
pharmacy,Farmacia Melendres,-17.8033517,-63.1990523,Avenida Grigotá3
pharmacy,Farmacorp,-17.8334614,-63.1859829,Avenida Santos Dumont
pharmacy,Farmacia America,-17.7803696,-63.1829686,Calle Libertad
pharmacy,Señor de Buen Viaje,-17.3378459,-66.2661809,
pharmacy,Farmacias Central,-17.7823722,-63.1837691,Calle 21 de Mayo
pharmacy,Farmacias Bolivia,-16.5007528,-68.13307,Avenida 16 de Julio
pharmacy,Farmacia Riery,-17.7726648,-63.1733661,Avenida Trinidad
pharmacy,Farmacias Central,-17.7784625,-63.1731665,Avenida Argomosa
pharmacy,Farmacia Lagunta Bonita,-17.7837572,-63.1566393,Avenida Prolongacion San Pablo
pharmacy,Farmacia San Juan Bautista,-17.8005051,-63.158941,
pharmacy,Farmaplus,-17.8120423,-63.1327413,
pharmacy,Farmacia,-17.7872659,-63.1625563,
pharmacy,Farmacia,-17.7871714,-63.1624517,
pharmacy,Farmacia,-17.7875125,-63.1629059,Avenida Brasil
pharmacy,Farmacia,-17.7880078,-63.1630391,Avenida Brasil
pharmacy,Farmacia Megafarma,-17.7885723,-63.1624544,Avenida Intermodal
pharmacy,Farmacia Buenas Nuevas,-17.7897548,-63.1626502,Avenida Intermodal
pharmacy,Robore,-17.8045524,-63.1533958,Cuarto Anillo
pharmacy,Farmacia Aguirre,-17.7678794,-63.1142038,
pharmacy,,-17.7925902,-63.1488188,Avenida Cuarto Anillo
pharmacy,Farma Unidas,-17.7973359,-63.1921728,Avenida Grigotá
pharmacy,Chavez,-17.7658212,-63.1045768,
pharmacy,Farmacia Tupiza-L,-17.7911049,-63.1628981,Avenida Intermodal
pharmacy,Farmacia,-17.7959236,-63.1575158,Tercer Anillo Interno
pharmacy,Farmacia Dorado,-17.8371664,-63.1830112,Avenida Santos Dumont
pharmacy,Farmacia Nueva Jerusalen,-17.8403368,-63.1806608,Avenida Santos Dumont
pharmacy,,-17.8419269,-63.1805454,Avenida Santos Dumont
pharmacy,Farmacias Hipermaxi,-17.8448677,-63.1815512,Avenida Santos Dumont
pharmacy,Farmacia Los Pinos,-16.5422546,-68.0714293,Calle 25
pharmacy,Farmacia,-16.541991,-68.0716569,Calle 25
pharmacy,Farmacia 27 de Mayo,-17.7952821,-63.1572591,
pharmacy,Farmacia Vitalia,-17.8517285,-63.1821773,Avenida Nuevo Palmar
pharmacy,Farmacia Mutun,-17.8533038,-63.1807019,Avenida Nuevo Palmar
pharmacy,,-17.7973431,-63.1524178,
pharmacy,Farma Aliada,-17.846828,-63.1683888,
pharmacy,Farmacia San Matias,-17.7962266,-63.1908888,Avenida Grigotá
pharmacy,Farmacia Zurisadai,-17.8053119,-63.1359464,
pharmacy,Farmacia San Juan de Dios,-17.7849814,-63.1745898,Calle Ñuflo de Chávez
pharmacy,,-17.8045082,-63.1358213,
pharmacy,,-17.8030687,-63.135611,
pharmacy,Efrain,-17.7321766,-63.0960186,
pharmacy,Farmacia Progreso,-17.8314893,-63.1753375,Avenida Radial 13
pharmacy,Farmacia Randy,-17.814189,-63.1770893,Avenida Cnl. Maximiliano España
pharmacy,,-17.7796104,-63.1750412,Calle Avaroa
pharmacy,Famacia Los Pozos,-17.7787062,-63.1755652,Calle Avaroa
pharmacy,Farmacia,-16.5377687,-68.0493957,Avenida Héroes del Chaco
pharmacy,Daniel,-16.5334894,-68.1405919,
pharmacy,,-17.7764755,-63.176501,Calle Avaroa
pharmacy,Farmacia Pharma Medical Center,-17.7928104,-63.185117,Avenida Irala
pharmacy,Farmacia Etica,-17.7960979,-63.1567017,
pharmacy,Farmacia Juan Pablo II,-17.7991545,-63.1498345,
pharmacy,Farmacia Agape,-17.8176481,-63.1176751,Avenida La Campana
pharmacy,,-17.8246616,-63.1318301,
pharmacy,FarmaUnidas,-17.8263896,-63.1348612,Avenida Plan Tres Mil
pharmacy,Farmacia Uno,-17.8185017,-63.1487027,Avenida Paurito
pharmacy,,-16.5415925,-68.1997411,
pharmacy,Maria del Carmen,-17.7918688,-63.1900679,Isabel La Católica
pharmacy,,-17.7923014,-63.1904082,Isabel La Católica
pharmacy,Farmacia Quijarro,-17.780379,-63.1775648,Calle Quijarro
pharmacy,Farmacia,-17.829695,-63.172685,Quinto Anillo
pharmacy,Farmacia Rey de Reyes,-17.7769284,-63.1782932,Calle Adán Gutiérrez
pharmacy,Faramsol,-17.8075237,-63.1370767,
pharmacy,,-17.8076317,-63.1362709,
pharmacy,,-17.8021218,-63.1351647,
pharmacy,Farmacia Maria Laura,-16.540138,-68.1677921,Avenida Cívica
pharmacy,Farmacia San Miguel,-17.7816155,-63.1891151,Avenida Cañoto
pharmacy,,-17.8058959,-63.1282143,
pharmacy,,-16.5306238,-68.1597078,
pharmacy,Farmacia,-17.8281147,-63.2032174,Quinto Anillo
pharmacy,,-17.8120232,-63.1287508,
pharmacy,Farma Unidad,-17.7794293,-63.1859427,Calle Cuéllar
pharmacy,Robert Farmacia,-17.7794628,-63.1860922,Santa Bárbara
pharmacy,Farmacia Amaya,-17.8233841,-63.1648746,Quinto Anillo
pharmacy,Mi Farma,-16.540648,-68.0776004,Calle 21
pharmacy,,-16.5362623,-68.1650189,
pharmacy,,-16.5357145,-68.1646803,
pharmacy,Farmacia Tania,-16.5344618,-68.0412894,Avenida Héroes del Chaco
pharmacy,Farmacia,-17.8261365,-63.168665,Quinto Anillo
pharmacy,Pharma Arte,-16.5392962,-68.0757521,Avenida Ballivián
pharmacy,Farmacia Leo,-17.8278476,-63.1707844,Quinto Anillo
pharmacy,Farmacia Ruth,-16.5273801,-68.1579773,
pharmacy,Eva María,-17.8297106,-63.1732029,Quinto Anillo
pharmacy,Farmacia,-16.5363752,-68.0457076,Avenida Héroes del Chaco
pharmacy,Farmacia Nicol,-16.5235129,-68.1523966,
pharmacy,Farmacia Betesda,-16.5233382,-68.1528181,
pharmacy,Farmacia,-16.5338206,-68.0380834,Avenida Héroes del Chaco
pharmacy,Farmacia,-16.5341647,-68.0385301,Avenida Héroes del Chaco
