departamento,provincia,municipio,codigo_municipio,codigo,nombre,seguro,urbano-rural,telefono,camas
La Paz,Murillo,La Paz,20101,200846,Central Miraflores,TRUE,urbano,60146943,0
La Paz,Murillo,La Paz,20101,200847,Las Delicias Central,TRUE,urbano,71772403,0
La Paz,Los Andes,Pucarani,21201,200848,Villa Iquiaca,TRUE,rural,6789367,1
La Paz,Los Andes,Pucarani,21201,200849,Chiarpata,TRUE,rural,73507182,1
La Paz,Ingavi,Taraco,20807,200850,Jahuira Pampa,TRUE,rural,0,1
La Paz,Murillo,El Alto,20105,200851,Central De Emergencias Nueva Esperanza S.A. Hospital Agramont M.R.,TRUE,urbano,0,70
La Paz,Inquisivi,Colquiri,21004,200852,Llanquera,TRUE,rural,0,0
La Paz,Ingavi,Desaguadero,20804,200853,Kealluma,TRUE,rural,0,1
La Paz,Gral. J. Manuel Pando,Catacora,21902,200854,Tolacollo,TRUE,rural,0,0
La Paz,Murillo,La Paz,20101,200855,Prosalud Calatayud,TRUE,urbano,0,0
La Paz,Murillo,La Paz,20101,200856,Unidad De Terapia Renal San Francisco De Asis,TRUE,urbano,0,8
La Paz,Murillo,La Paz,20101,200857,Hospital Municipal La Portada,TRUE,urbano,26509602,86
La Paz,Murillo,La Paz,20101,200858,Nefromed Srl. (Nefrologia Y Medicina),TRUE,urbano,0,23
La Paz,Inquisivi,Ichoca,21005,200859,Franz Tamayo - Ichoca,TRUE,rural,0,0
La Paz,Camacho,Puerto Acosta,20401,200860,Cotapata,TRUE,rural,0,0
La Paz,Murillo,La Paz,20101,200861,Nefromed Srl (Nefrologia Y Medicina),TRUE,urbano,0,23
La Paz,Murillo,Achocalla,20104,200862,C.S.A. Norte Achocalla,TRUE,rural,0,2
La Paz,Aroma,Patacamaya,21305,200863,Colchani,TRUE,rural,0,0
La Paz,Omasuyos,Huarina,20204,200864,C.S. Wekarani,TRUE,rural,0,0
La Paz,Caranavi,Caranavi,22001,200865,C.S. Villa La Paz,TRUE,rural,0,0
La Paz,Caranavi,Caranavi,22001,200866,C.S. Santa  Ana De Caranavi,TRUE,rural,0,0
La Paz,Loayza,Cairoma,20905,200867,P.S. Araca El Asiento,TRUE,rural,0,0
La Paz,Omasuyos,Achacachi,20201,200868,C.S. Achacachi -Cns,TRUE,rural,0,1
La Paz,Sur Yungas,Irupana,21102,200869,C.S.A. Totoral,TRUE,rural,0,1
La Paz,Omasuyos,Ancoraimes,20202,200870,C.S.A  Morocollo,TRUE,rural,0,0
La Paz,Murillo,La Paz,20101,200871,Hospital Municipal Cotahuma,TRUE,urbano,0,70
La Paz,Franz Tamayo,Pelechuco,20702,200872,P.S. Puyu Puyu,TRUE,rural,0,0
La Paz,Pacajes,Calacoto,20303,200873,Coro Coro Cns,TRUE,rural,0,0
La Paz,Pacajes,Coro Coro,20301,200874,Coro Coro Cns,TRUE,rural,0,0
La Paz,Murillo,El Alto,20105,200875,"Centro De Salud Renal ""San Juan Bautista""  Unidad De Hemodialisis",TRUE,urbano,0,2
La Paz,Sur Yungas,Irupana,21102,200876,C.S.A. Lejna,TRUE,rural,0,0
La Paz,Sur Yungas,Irupana,21102,200877,C.S.A. Huari Nogalani,TRUE,rural,0,0
La Paz,Murillo,La Paz,20101,200878,Instituto Nacional De Medicina Nuclear,TRUE,urbano,0,6
La Paz,Murillo,La Paz,20101,200879,Hospital Caja  Petrolera De Salud,TRUE,urbano,0,146
La Paz,Murillo,La Paz,20101,200880,Clinica Regional La Paz Caja De Salud De La Banca Privada,TRUE,urbano,0,60
La Paz,Murillo,El Alto,20105,200881,Nefro Centro,TRUE,urbano,71578126,0
La Paz,Murillo,La Paz,20101,200882,Clinica Santa Laura S.R.L.,TRUE,urbano,2222778,15
La Paz,Ingavi,Viacha,20801,200883,Viacha,TRUE,rural,2800494,0
La Paz,Murillo,La Paz,20101,200884,Consultorio Medico General La Merced,TRUE,urbano,71970362,0
La Paz,Ingavi,Viacha,20801,200885,Centro Médico Roma,TRUE,rural,68214341,1
La Paz,Murillo,Achocalla,20104,200886,C.S.A. Distrito 8,TRUE,rural,76502715,1
La Paz,Murillo,La Paz,20101,200887,Clínica Sociedad Médica Alemana S.R.L.,TRUE,urbano,2433676,31
La Paz,Murillo,La Paz,20101,200888,"Consultorio Medico ""San Judas Tadeo1""",TRUE,urbano,65587877,0
La Paz,Murillo,La Paz,20101,200889,Centro Medico La Paz,TRUE,urbano,70683718,0
La Paz,Murillo,La Paz,20101,200890,Clinica  Amid S.R.L.,TRUE,urbano,2221949,20
La Paz,Murillo,La Paz,20101,200891,Clinica Santa Teresa,TRUE,urbano,2245804,20
La Paz,Sur Yungas,La Asunta,21105,200892,Copalani,TRUE,rural,73586642,1
La Paz,Murillo,La Paz,20101,200893,Instituto De Oncohematología,TRUE,urbano,0,6
La Paz,Murillo,La Paz,20101,200894,Clinica Médica De Atención Integral Obrajes S.R.L. (Cmaio S.R.L),TRUE,urbano,2786188,14
La Paz,Murillo,La Paz,20101,200895,Conkardio Centro Cardiológico Integral S.R.L.,TRUE,urbano,2441000,0
La Paz,Murillo,La Paz,20101,200896,Consultorio Medico De Especialidad En Traumatologia Y Ortopedia,TRUE,urbano,0,0
La Paz,Murillo,La Paz,20101,200897,Cies Salud Sexual Y Reproductiva - Suc Tumusla,TRUE,urbano,2454271,0
La Paz,Murillo,La Paz,20101,200898,Clinica Europa,TRUE,urbano,2229112,16
La Paz,Murillo,La Paz,20101,200899,Hospital De La Caja De Caminos Regional La Paz,TRUE,urbano,2750355,60
La Paz,Manco Kapac,Copacabana,21701,200900,Medical Health Home,TRUE,rural,77278551,0
La Paz,Murillo,La Paz,20101,200901,H.O.D.E. Oncologico,TRUE,rural,2901901,53
La Paz,Murillo,La Paz,20101,200902,"Centro Integral De Rehabilitación Infantil ""Juana  Azurduy De Padilla""",TRUE,urbano,1222172,0
La Paz,Murillo,La Paz,20101,200903,Centro Medico De Piel,TRUE,urbano,72578363,0
La Paz,Murillo,La Paz,20101,200904,Clinica Señor De La Exaltación S.R.L.,TRUE,urbano,75299996,14
La Paz,Murillo,La Paz,20101,200905,Consultorio Médico De Especialidad En Ginecología Y Obstetricia Con Ec,TRUE,urbano,22434823,0
La Paz,Murillo,El Alto,20105,200906,Clinica Divino Señor,TRUE,urbano,2837044,10
La Paz,Murillo,La Paz,20101,200907,Consultorio Medico De Especialidad En Ginecologia Y Obstetricia  (Poli,TRUE,urbano,71532437,0
La Paz,Ingavi,Viacha,20801,200908,Cossmil Viacha,TRUE,urbano,72036633,0
La Paz,Murillo,La Paz,20101,200909,Consultorio Medica Dulce Esperanza,TRUE,urbano,2461835,0
La Paz,Murillo,La Paz,20101,200910,Red De Salud Internacional De Asistencia S.A.,TRUE,urbano,2971974,0
La Paz,Murillo,La Paz,20101,200911,Consultorio Medico Quirurgico San Francisco,TRUE,urbano,2285027,0
La Paz,Murillo,La Paz,20101,200912,"Centro Oncológico ""Oncoclinic S.R.L.""",TRUE,urbano,2445763,0
La Paz,Murillo,La Paz,20101,200913,Clinica Los Andes,TRUE,urbano,2783928,18
La Paz,Murillo,La Paz,20101,200914,Consultorio Medico La Merced,TRUE,urbano,2217416,0
La Paz,Murillo,La Paz,20101,200915,Consultorio Medico De La Mujer,TRUE,urbano,2309943,0
La Paz,Murillo,La Paz,20101,200916,Centro Medico De La Familia,TRUE,urbano,2309943,0
La Paz,Murillo,La Paz,20101,200917,Centro Medico Hogar Y Salud,TRUE,urbano,2463857,0
La Paz,Murillo,La Paz,20101,200918,Consultorio Medico De Especialidad En Cardiología Y Patología,TRUE,urbano,75268892,0
Cochabamba,Cercado,Cochabamba,30101,300001,Hosp. Combase (9 De Abril ),TRUE,urbano,0,22
Cochabamba,Cercado,Cochabamba,30101,300002,C. S. Pro Mujer Alalay,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300003,Alalay,TRUE,rural,0,0
Cochabamba,Cercado,Cochabamba,30101,300004,C.S. Señor De Exaltacion,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300005,Alto Cochabamba,TRUE,urbano,4745928,0
Cochabamba,Cercado,Cochabamba,30101,300006,Hosp. Maternologico German Urq,TRUE,urbano,28109,77
Cochabamba,Cercado,Cochabamba,30101,300007,Hosp. Pediatrico,TRUE,urbano,28109,95
Cochabamba,Cercado,Cochabamba,30101,300008,C.S Anexo 32 Cns,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300009,Pol. Cruz Medica Bisa Seguros,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300010,Politecnico Militar,TRUE,urbano,4237547,21
Cochabamba,Cercado,Cochabamba,30101,300011,Hosp. Harry Williams,TRUE,urbano,0,28
Cochabamba,Cercado,Cochabamba,30101,300012,Cs. Pda Nueva Esperanza,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300013,C.S. Azirumarca V . Mundial,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300014,Hosp. San Vicente,TRUE,urbano,0,50
Cochabamba,Cercado,Cochabamba,30101,300015,"Clinica ""San Miguel""",TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300016,Beato Salomon,TRUE,urbano,4300389,0
Cochabamba,Cercado,Cochabamba,30101,300017,C.S. Marie Stops,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300018,C.S. Policlinico 32 Cns,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300019,C.S. Policlcaja Petrolera,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300020,C.S. Promefa Clinica Rosben,TRUE,urbano,0,4
Cochabamba,Cercado,Cochabamba,30101,300021,C.S. Salomón Klein,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300022,C.S. Policonst.Combase Aroma,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300023,C.S Bethel,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300024,C.S. Caja Bancaria  (Privado),TRUE,urbano,0,6
Cochabamba,Cercado,Cochabamba,30101,300025,Clinica Del Niño Cbba,TRUE,urbano,0,12
Cochabamba,Cercado,Cochabamba,30101,300026,Clinica Boliviana,TRUE,urbano,0,22
Cochabamba,Cercado,Cochabamba,30101,300027,Clinica Virgen De Guadalupe,TRUE,urbano,0,18
Cochabamba,Cercado,Cochabamba,30101,300028,Cerro Verde,TRUE,urbano,4748426,0
Cochabamba,Cercado,Cochabamba,30101,300029,Chavez Rancho,TRUE,urbano,4401123,0
Cochabamba,Cercado,Cochabamba,30101,300030,Chimba,TRUE,urbano,4400998,0
Cochabamba,Cercado,Cochabamba,30101,300031,C.S. Promujer Chimba,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300032,C.S. C.I.E.S. Cochabamba,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300033,Inst Gastroenterologico,TRUE,urbano,22331,41
Cochabamba,Cercado,Cochabamba,30101,300034,Inst Psiquiatrico S.J.De Dios,TRUE,urbano,68766,190
Cochabamba,Cercado,Cochabamba,30101,300035,Hosp. Albina Patiño,TRUE,urbano,0,42
Cochabamba,Cercado,Cochabamba,30101,300036,Hosp. Seg.Univ. San Simon,TRUE,urbano,0,20
Cochabamba,Cercado,Cochabamba,30101,300037,C.S. Parroquia Condebamba,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300038,Condebamba,TRUE,urbano,4288496,0
Cochabamba,Cercado,Cochabamba,30101,300039,C.S. Villa Candelaria,TRUE,urbano,0,2
Cochabamba,Cercado,Cochabamba,30101,300040,C.S. Promujer Condebamba,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300041,C.S. Virgen De Guadalupe,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300042,C.S. Caja Cordes,TRUE,urbano,0,6
Cochabamba,Cercado,Cochabamba,30101,300043,Jaihuayco,TRUE,urbano,4590637,0
Cochabamba,Cercado,Cochabamba,30101,300044,Policonsultorio Kanata,TRUE,urbano,4594201,0
Cochabamba,Cercado,Cochabamba,30101,300045,Clinica Santa Monica,TRUE,urbano,0,8
Cochabamba,Cercado,Cochabamba,30101,300046,C.S. Verbo Divino,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300047,La Maica,TRUE,rural,4379279,0
Cochabamba,Cercado,Cochabamba,30101,300048,Lacma,TRUE,urbano,4219832,0
Cochabamba,Cercado,Cochabamba,30101,300049,C.S. Pro-Mujer(Lacma),TRUE,urbano,0,1
Cochabamba,Cercado,Cochabamba,30101,300050,Hosp. Univalle,TRUE,urbano,0,88
Cochabamba,Cercado,Cochabamba,30101,300051,C.S. Luz Del Mundo,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300052,C.S. Cochabamba,TRUE,urbano,59284,0
Cochabamba,Cercado,Cochabamba,30101,300053,Hosp. Siervas Maria Inmaculada,TRUE,urbano,0,9
Cochabamba,Cercado,Cochabamba,30101,300054,Villa Israel Pucara,TRUE,urbano,4334839,0
Cochabamba,Cercado,Cochabamba,30101,300055,C.S. M  San Marcos,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300056,C.S. Unidad Movil  Pucarita,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300057,C.S Combase 1ª De Mayo(P),TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300058,Pucarita,TRUE,urbano,4738700,0
Cochabamba,Cercado,Cochabamba,30101,300059,Espana,TRUE,urbano,4767230,0
Cochabamba,Cercado,Cochabamba,30101,300060,C.S. Combase Molle Molle,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300061,C.S.  Cerro Verde San Carlos,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300062,C.S.  Combase San Miguel,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300063,Sarcobamba,TRUE,urbano,4401170,0
Cochabamba,Cercado,Cochabamba,30101,300064,Alto Pagador,TRUE,urbano,4755736,0
Cochabamba,Cercado,Cochabamba,30101,300065,Sebastian Pagador,TRUE,rural,0,0
Cochabamba,Cercado,Cochabamba,30101,300066,Temporal,TRUE,urbano,4291928,0
Cochabamba,Cercado,Cochabamba,30101,300067,Ticti Norte,TRUE,urbano,4475028,0
Cochabamba,Cercado,Cochabamba,30101,300068,C.S. Guarderia Ticti Norte,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300069,Tupuraya,TRUE,urbano,4299979,0
Cochabamba,Cercado,Cochabamba,30101,300070,Hosp. Viedma,TRUE,urbano,28106,185
Cochabamba,Cercado,Cochabamba,30101,300071,Hosp. Obrero # 2 C.N.S.,TRUE,urbano,0,303
Cochabamba,Cercado,Cochabamba,30101,300072,C.S. Santisima Trinidad,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300073,Gloria Alto Buena Vista,TRUE,urbano,4322293,0
Cochabamba,Cercado,Cochabamba,30101,300074,C.S. Amanecer,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300075,C.S. Policl. Sarcobamba Cns,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300076,Hosp. Pro Salud Chimba,TRUE,urbano,223070,6
Cochabamba,Cercado,Cochabamba,30101,300077,C.S. Policl. Villa Galindo Cns,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300078,Hosp. Seton C.P.S.,TRUE,urbano,0,64
Cochabamba,Cercado,Cochabamba,30101,300079,Hosp. Cossmil,TRUE,urbano,0,58
Cochabamba,Cercado,Cochabamba,30101,300080,C.S. Servicio De Caminos,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300081,C.S. Medico Junin,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300082,Sennfeld,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300083,Penal San Sebastian Varones,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300084,Penal San Sebastian Mujeres,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300085,Penal San Antonio,TRUE,urbano,0,0
Cochabamba,Cercado,Cochabamba,30101,300086,Clinica Cochabamba,TRUE,urbano,29433,5
Cochabamba,Campero,Aiquile,30201,300087,Hosp. Carmen Lopez,TRUE,urbano,4343498,5
Cochabamba,Campero,Aiquile,30201,300088,Hosp. Bertol,TRUE,rural,0,34
Cochabamba,Campero,Aiquile,30201,300089,C.S. Cns. Aiquile,TRUE,rural,0,0
Cochabamba,Campero,Aiquile,30201,300090,Estanzuelas,TRUE,rural,71420127,1
Cochabamba,Campero,Aiquile,30201,300091,Lagarpampa,TRUE,rural,0,0
Cochabamba,Campero,Aiquile,30201,300092,Mataral (Cbb),TRUE,rural,71411396,1
Cochabamba,Campero,Aiquile,30201,300093,Quiroga,TRUE,rural,71411374,1
Cochabamba,Campero,Aiquile,30201,300094,Villa Granado,TRUE,rural,71420118,0
Cochabamba,Campero,Pasorapa,30202,300095,Pasorapa,TRUE,rural,68580900,0
Cochabamba,Campero,Pasorapa,30202,300096,Quinori,TRUE,rural,0,0
Cochabamba,Campero,Pasorapa,30202,300097,Seibas,TRUE,rural,0,0
Cochabamba,Campero,Omereque,30203,300098,Ele Ele,TRUE,rural,0,0
Cochabamba,Campero,Omereque,30203,300099,Omereque,TRUE,rural,67541941,0
Cochabamba,Ayopaya,Independencia,30301,300100,Aramani,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300101,Calchani,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300102,Cantumarca,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300103,Charahuayto,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300104,Charapaya,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300105,Chuchuwani,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300106,Cotani (Cbb),TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300107,Huancarani (Cbb),TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300108,San Juan De Dios (Independencia),TRUE,rural,0,15
Cochabamba,Ayopaya,Independencia,30301,300109,Hosp. Kami,TRUE,rural,44139925,0
Cochabamba,Ayopaya,Independencia,30301,300110,Keraya,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300111,Kuty,TRUE,rural,0,0
Cochabamba,Ayopaya,Independencia,30301,300112,Machaca,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300113,Patiï¿½O,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300114,Sanipaya,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300115,Saylapata,TRUE,rural,0,1
Cochabamba,Ayopaya,Independencia,30301,300116,Sisipalermo,TRUE,rural,4982603,0
Cochabamba,Ayopaya,Independencia,30301,300117,Tiquirpaya Independencia,TRUE,rural,0,0
Cochabamba,Ayopaya,Independencia,30301,300118,Vilacota,TRUE,rural,0,0
Cochabamba,Ayopaya,Independencia,30301,300119,Villa Hermosa,TRUE,rural,0,1
Cochabamba,Ayopaya,Morochata,30302,300120,Altamachi,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300121,Chinchiri,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300122,C.S. Mano A Mano,TRUE,rural,0,2
Cochabamba,Ayopaya,Morochata,30302,300123,Cocapata,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300124,El Choro,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300125,Falsuri (Cbb),TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300126,Incacasani,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300127,Kiri Kiri,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300128,Morochata,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300129,Pata Morochata,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300130,Piusilla San Isidro,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300131,Pucarita (Cbb),TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300132,Rinconada,TRUE,rural,0,0
Cochabamba,Ayopaya,Morochata,30302,300133,Yayani,TRUE,rural,0,0
Cochabamba,Esteban Arce,Tarata,30401,300134,Huerta Mayu,TRUE,rural,0,0
Cochabamba,Esteban Arce,Tarata,30401,300135,Izata,TRUE,rural,0,0
Cochabamba,Esteban Arce,Tarata,30401,300136,Pujyuni,TRUE,rural,0,0
Cochabamba,Esteban Arce,Tarata,30401,300137,Tarata,TRUE,rural,4578032,5
Cochabamba,Esteban Arce,Anzaldo,30402,300138,Anzaldo,TRUE,rural,67405056,2
Cochabamba,Esteban Arce,Anzaldo,30402,300139,Cruz Kâ´Asa,TRUE,rural,0,0
Cochabamba,Esteban Arce,Anzaldo,30402,300140,Jatun Cienega (Alfa Mayu),TRUE,rural,72774367,0
Cochabamba,Esteban Arce,Anzaldo,30402,300141,Kalallusta,TRUE,rural,6857143,0
Cochabamba,Esteban Arce,Anzaldo,30402,300142,La Viña,TRUE,rural,0,0
Cochabamba,Esteban Arce,Anzaldo,30402,300143,Mollini,TRUE,rural,71454500,0
Cochabamba,Esteban Arce,Anzaldo,30402,300144,Pajchapata Lux,TRUE,rural,68489611,0
Cochabamba,Esteban Arce,Anzaldo,30402,300145,Pucara (Cbb),TRUE,rural,71785907,0
Cochabamba,Esteban Arce,Anzaldo,30402,300146,San Isidro - Anzaldo (Cbba),TRUE,rural,71459428,0
Cochabamba,Esteban Arce,Anzaldo,30402,300147,San Jose (Cbb-Anzaldo),TRUE,rural,67405056,0
Cochabamba,Esteban Arce,Arbieto,30403,300148,Arbieto,TRUE,rural,4578482,11
Cochabamba,Esteban Arce,Arbieto,30403,300149,Copapugio,TRUE,rural,4576949,0
Cochabamba,Esteban Arce,Arbieto,30403,300150,Kaluyo,TRUE,rural,4576950,0
Cochabamba,Esteban Arce,Arbieto,30403,300151,La Loma (Cbb),TRUE,rural,0,0
Cochabamba,Esteban Arce,Arbieto,30403,300152,Tiatacu,TRUE,rural,4578830,0
Cochabamba,Esteban Arce,Sacabamba,30404,300153,Apillapa,TRUE,rural,72720971,2
Cochabamba,Esteban Arce,Sacabamba,30404,300154,Matarani,TRUE,rural,72742684,0
Cochabamba,Esteban Arce,Sacabamba,30404,300155,Quecoma,TRUE,rural,71441679,2
Cochabamba,Esteban Arce,Sacabamba,30404,300156,Sacabamba,TRUE,rural,71441679,11
Cochabamba,Esteban Arce,Sacabamba,30404,300157,Yunkataqui,TRUE,rural,71441679,0
Cochabamba,Arani,Arani,30501,300158,Arani,TRUE,rural,4576146,4
Cochabamba,Arani,Arani,30501,300159,Collpaciaco,TRUE,rural,0,0
Cochabamba,Arani,Arani,30501,300160,Pocoata,TRUE,rural,0,0
Cochabamba,Arani,Vacas,30502,300161,Caï¿½Ada,TRUE,rural,0,0
Cochabamba,Arani,Vacas,30502,300162,Pedregal,TRUE,rural,0,0
Cochabamba,Arani,Vacas,30502,300163,Totora Pampa,TRUE,rural,0,0
Cochabamba,Arani,Vacas,30502,300164,Rodeo (Cbb),TRUE,rural,44982552,0
Cochabamba,Arani,Vacas,30502,300165,Vacas,TRUE,rural,4135696,0
Cochabamba,Arani,Vacas,30502,300166,Paredones,TRUE,rural,0,0
Cochabamba,Arque,Arque,30601,300167,Arque,TRUE,rural,0,4
Cochabamba,Arque,Arque,30601,300168,Colcha,TRUE,rural,0,0
Cochabamba,Arque,Arque,30601,300169,Huaycha,TRUE,rural,0,0
Cochabamba,Arque,Arque,30601,300170,Kollpa Kasa,TRUE,rural,0,0
Cochabamba,Arque,Arque,30601,300171,Pongo 2003,TRUE,rural,0,1
Cochabamba,Arque,Arque,30601,300172,Ovejeria,TRUE,rural,0,1
Cochabamba,Arque,Arque,30601,300173,Tujsuma,TRUE,rural,0,0
Cochabamba,Arque,Tacopaya,30602,300174,Hornoni,TRUE,rural,0,0
Cochabamba,Arque,Tacopaya,30602,300175,Chiquiruyo (Loqueapu),TRUE,rural,0,0
Cochabamba,Arque,Tacopaya,30602,300176,San Miguel De Aquerana,TRUE,rural,0,0
Cochabamba,Arque,Tacopaya,30602,300177,Tacopaya,TRUE,rural,0,8
Cochabamba,Arque,Tacopaya,30602,300178,Totora Pampa,TRUE,rural,0,0
Cochabamba,Arque,Tacopaya,30602,300179,Ventilla,TRUE,rural,0,0
Cochabamba,Capinota,Capinota,30701,300180,Apillapampa,TRUE,rural,0,1
Cochabamba,Capinota,Capinota,30701,300181,Hosp. Capinota,TRUE,urbano,4389178,12
Cochabamba,Capinota,Capinota,30701,300182,Charamoco,TRUE,rural,4389295,0
Cochabamba,Capinota,Capinota,30701,300183,Hornoma,TRUE,rural,0,1
Cochabamba,Capinota,Capinota,30701,300184,C.S.  C.N.S. Coboce Irpa Irpa,TRUE,rural,0,0
Cochabamba,Capinota,Capinota,30701,300185,Mollini - Anzaldo Cochabamba,TRUE,rural,0,1
Cochabamba,Capinota,Capinota,30701,300186,C. S. V. Mundial Capinota,TRUE,rural,0,0
Cochabamba,Capinota,Santivañez,30702,300187,Caporaya,TRUE,rural,0,1
Cochabamba,Capinota,Santivañez,30702,300188,Cayacayani,TRUE,rural,0,0
Cochabamba,Capinota,Santivañez,30702,300189,Huanacota,TRUE,rural,0,1
Cochabamba,Capinota,Santivañez,30702,300190,La Pampa,TRUE,rural,0,1
Cochabamba,Capinota,Santivañez,30702,300191,P.S. Poquera,TRUE,rural,0,1
Cochabamba,Capinota,Santivañez,30702,300192,Santivanez,TRUE,rural,4780072,0
Cochabamba,Capinota,Santivañez,30702,300193,C.S.  Pda Santivañez,TRUE,rural,0,0
Cochabamba,Capinota,Sicaya,30703,300194,Orcoma,TRUE,rural,0,0
Cochabamba,Capinota,Sicaya,30703,300195,Sicaya,TRUE,rural,0,0
Cochabamba,German Jordan,Cliza,30801,300196,Cliza,TRUE,urbano,4575449,36
Cochabamba,German Jordan,Cliza,30801,300197,Huasa Calle,TRUE,rural,4575449,0
Cochabamba,German Jordan,Cliza,30801,300198,Ucurena,TRUE,rural,4575135,1
Cochabamba,German Jordan,Cliza,30801,300199,V. Concepcion,TRUE,rural,4575449,0
Cochabamba,German Jordan,Toco,30802,300200,Ana Rancho,TRUE,rural,4574845,0
Cochabamba,German Jordan,Toco,30802,300201,Chillicchi (Toko),TRUE,rural,4573054,0
Cochabamba,German Jordan,Toco,30802,300202,Sichez,TRUE,rural,0,0
Cochabamba,German Jordan,Toco,30802,300203,Toko,TRUE,rural,4574838,5
Cochabamba,German Jordan,Tolata,30803,300204,Carcaje,TRUE,rural,0,0
Cochabamba,German Jordan,Tolata,30803,300205,Tolata,TRUE,urbano,4575681,5
Cochabamba,Quillacollo,Quillacollo,30901,300206,Villa Maria,TRUE,rural,0,0
Cochabamba,Quillacollo,Quillacollo,30901,300207,El Paso,TRUE,rural,0,0
Cochabamba,Quillacollo,Quillacollo,30901,300208,Ironcollo,TRUE,rural,4394414,0
Cochabamba,Quillacollo,Quillacollo,30901,300209,Kausay,TRUE,rural,0,0
Cochabamba,Quillacollo,Quillacollo,30901,300210,"C.S. Distrito ""3""",TRUE,rural,0,2
Cochabamba,Quillacollo,Quillacollo,30901,300211,C.S. Pol.  Quillacollo # 70,TRUE,rural,0,0
Cochabamba,Quillacollo,Quillacollo,30901,300212,C.S. Alicia Por Mujeres,TRUE,rural,0,2
